"","id_jednostki","klasa_pr","sek","woj","zawod_kod2","waga","wolne_miejsca"
"7562","308a2ad803b2cab9d6160b5e7344ac6cba44eb4c","D",1,22,2,1,5
"7563","3e3a2831331f410ff1ec2a153b22ae2e0fe6cb5a","D",1,14,2,1,5
"7564","90e72b0b8e1b3bf2f545f26076d2ca0b29fca433","D",2,20,7,1,8
"7565","9428ce20fce03686e1097c9ffcf79d1b748b2b85","D",1,24,2,1,2
"7566","cdbeba7cd4492c06b8ec12501588916e3ef8d33b","M",2,12,1,196,1
"7567","14cf4e3f248c78c3123066a71e82667142d02f78","S",2,18,5,1,5
"7568","14cf4e3f248c78c3123066a71e82667142d02f78","S",2,18,9,1,2
"7569","511284faacbb6a6832bc84482724d7808000b896","D",1,32,2,1,2
"7570","7be3266885b891bc8c769c983b592a29527dfd0c","D",1,2,2,1,5
"7571","c8c3b0c2b973b45a44fbfd3cb7df64176bfa3a23","D",1,32,2,1,3
"7572","7c7446dd77bc66457136134419f6b5a5f64aa5c1","D",2,12,3,1,6
"7573","ce9ed2688aa40893ca024dee83111357f0a55fef","D",2,14,2,1,5
"7574","a08cccd04cb895ed583221a471cd5ddb35ff0d49","S",2,32,7,15,3
"7575","ea442b45f98e3b01857888f653aacec5533d2f50","M",2,22,4,4,7
"7576","35c3254f6c436a5ae271a3b556d7d15104286440","D",2,18,4,1,5
"7577","35c3254f6c436a5ae271a3b556d7d15104286440","D",2,18,8,1,6
"7578","1c2b928d9d2d8049acbe857d70a047cb392f8bab","D",1,14,9,1,3
"7579","ba410f1e639d85cc0f2609bc3533cc3ad00e854f","D",1,2,4,6,4
"7580","cb8c1ea312ea45fc283e57d9c3fca01adfda2803","D",2,4,3,1,2
"7581","cb8c1ea312ea45fc283e57d9c3fca01adfda2803","D",2,4,7,1,1
"7582","cb8c1ea312ea45fc283e57d9c3fca01adfda2803","D",2,4,8,1,4
"7583","d886b1d1b53f3ecc031edbcc689ca90c59eff518","M",2,14,5,538,2
"7584","46b4854e868ad675f5b92a9879b6f14cf4940bad","M",2,14,4,9,2
"7585","c5883be4df51b3037c350972553899515bb02993","M",2,8,2,6,8
"7586","635a5e308152c5d50a6f034d7f6e7f959481afe7","M",2,14,4,9,2
"7587","fe234f2bd050631de1ec91ae3eb8db893002e6de","D",1,2,8,1,2
"7588","6629c8cf9af285de4cee54d313412b4f1010b4ef","S",2,14,2,34,4
"7589","b007601e4780d434354738517d00e2dcf4918d50","D",2,14,7,2,6
"7590","71f3206e5155ab9a9d1136fccfc392243f177625","M",2,22,7,6,4
"7591","7a74c31fbc68ce1b1e8e9c20551883e5be4cc590","D",2,22,2,1,2
"7592","7a74c31fbc68ce1b1e8e9c20551883e5be4cc590","D",2,22,3,1,3
"7593","7a74c31fbc68ce1b1e8e9c20551883e5be4cc590","D",2,22,8,1,16
"7594","b91a29ba1582573cf328073e2221a90913c82856","S",1,6,1,1,3
"7595","b91a29ba1582573cf328073e2221a90913c82856","S",1,6,2,1,3
"7596","642633c19651c8466fe742f810721dfcf7446a5e","M",2,14,1,20,2
"7597","642633c19651c8466fe742f810721dfcf7446a5e","M",2,14,2,20,2
"7598","b2d7eaac23e0161d4d0c85fdf650c9a141f43c8e","D",2,10,2,2,7
"7599","b2d7eaac23e0161d4d0c85fdf650c9a141f43c8e","D",2,10,7,2,34
"7600","e5ae98471b5f77bb632aa5cb970390dc36be268b","D",2,24,1,1,6
"7601","e5ae98471b5f77bb632aa5cb970390dc36be268b","D",2,24,2,1,173
"7602","e5ae98471b5f77bb632aa5cb970390dc36be268b","D",2,24,3,1,1
"7603","184f29ccd23c303b1fbfee4b48c0a402da74344e","D",2,12,3,1,18
"7604","771c0986d82d580a751594d7b14b38f8a8647d1f","D",2,16,4,1,5
"7605","771c0986d82d580a751594d7b14b38f8a8647d1f","D",2,16,5,1,9
"7606","a9a32670fc4c9139bd90c0d856e1bd8cf9f3f740","S",2,22,9,1,3
"7607","a9b7d4bfddfa4e3072c0bf5c0e421d6fbd648df0","M",2,30,2,7,2
"7608","50055f214c7751907bd93c0db3341df9f67b13a4","M",2,28,4,36,4
"7609","5a6971e0ce54418fb603e201558c6bae6d455fe5","D",2,30,2,1,3
"7610","15eb027779b3bc3fc65d2cb2cf8739460fba2827","S",2,22,7,14,6
"7611","b32b70328de96c930121568f5ab4d3d10242363a","S",2,24,4,20,5
"7612","214e7dcc056688ad1fb0001021b5f6097d4e9b27","S",2,18,9,1,11
"7613","20af34b5baa588e61d85d1d116d9d37075dfa795","D",2,4,8,1,7
"7614","405f83dba1a115621aebcf738cf4e091c46f0937","D",2,2,3,2,4
"7615","405f83dba1a115621aebcf738cf4e091c46f0937","D",2,2,4,2,7
"7616","cdfe67c0068d0cdaeb8ca9cb26960b9fd3bfaa93","D",2,24,9,1,11
"7617","ac37e1523db5d6a43c93840e7fe73361f8cb9b83","D",2,6,4,1,3
"7618","ac37e1523db5d6a43c93840e7fe73361f8cb9b83","D",2,6,8,1,6
"7619","9ffc706fa898c60b93c5d91812f54800e75a25cf","S",1,30,3,1,4
"7620","fbf03a61f1cc46a29efaa37e03594e9ce7dbba84","D",1,6,7,1,4
"7621","fbf03a61f1cc46a29efaa37e03594e9ce7dbba84","D",1,6,9,1,5
"7622","4e711dc85d991c1daac6f95eb0182776241880df","D",2,12,7,1,8
"7623","d5252e410f26c4d72b1bde0f74c3cf51eee08d11","D",2,28,7,1,3
"7624","d5252e410f26c4d72b1bde0f74c3cf51eee08d11","D",2,28,9,1,7
"7625","eb8074848c1deda24af7fad014821c68c1d98015","D",1,14,1,1,3
"7626","eb8074848c1deda24af7fad014821c68c1d98015","D",1,14,2,1,21
"7627","eb8074848c1deda24af7fad014821c68c1d98015","D",1,14,4,1,3
"7628","a3e8c0ca6bb0627ac4e981ad5c7a2a6d48aa4a4e","S",2,30,1,10,5
"7629","c4993d4d533a15964a4e700abdd282bdc3eeee1b","M",2,2,7,52,7
"7630","df4d6cdb4c7d1b54b04c86c29393ce9a88ccf7bf","D",2,14,1,1,6
"7631","df4d6cdb4c7d1b54b04c86c29393ce9a88ccf7bf","D",2,14,3,1,2
"7632","df4d6cdb4c7d1b54b04c86c29393ce9a88ccf7bf","D",2,14,5,1,4
"7633","df4d6cdb4c7d1b54b04c86c29393ce9a88ccf7bf","D",2,14,9,1,7
"7634","88d3808ade59fef7339cc8a335d1dd0ae52a4f2c","M",2,24,9,10,6
"7635","042f52e1a844895db66d7ab3b89bd34919d0722f","D",2,14,3,1,9
"7636","bd44fd32a8e3c4d89dfb250148f65c03ac8b3c54","S",2,24,8,23,6
"7637","cbfa58b6f0f45689c0faf301da24fdcb9954362d","D",2,16,9,1,5
"7638","5e0d34bc208fd5015e57672b017a4618d596d912","M",2,24,8,53,4
"7639","77b711f5cc54ce5bfba9da2d379d5ec94e5c9304","S",2,8,8,10,2
"7640","77b711f5cc54ce5bfba9da2d379d5ec94e5c9304","S",2,8,9,10,6
"7641","28afaa85c9b3b674106a56249e7ec979174f6958","S",2,24,4,13,7
"7642","9700fcf8a1506e328bfca73b2d83eae65b1f3e31","S",2,14,7,34,6
"7643","7c19fee06b814dd10444154476abd3d0ef0aea38","D",2,24,7,1,7
"7644","40973ca8d1544518be8d9a00a606234781e84e8b","S",2,30,2,10,61
"7645","b15310fde60f8a600d723393ce26228cdaa4c38f","S",2,12,8,20,4
"7646","7be83ec9bde6f73331d1b8bdc99487476800f7d2","D",2,14,2,1,53
"7647","7be83ec9bde6f73331d1b8bdc99487476800f7d2","D",2,14,4,1,5
"7648","81fdf8e7ad80cb2cd215a669a033eb8e0a0375ab","D",2,14,8,1,7
"7649","05047d74ccbaff0ae0011530f36faa9e279a8c66","S",2,16,8,2,2
"7650","ab46d2e65b7d3b9dba0d45e7cc7dcb32749b074c","D",2,16,7,1,18
"7651","3d7402ff360d24ee7682405b72e5b4d326d55457","D",2,18,7,1,6
"7652","e27bb69076b7b4f206c38fa311fc93e8196d8386","D",2,18,8,1,4
"7653","3f2fbd8b067dd2bd13fb11aa76b4955c6e39e323","D",2,18,2,1,7
"7654","3f2fbd8b067dd2bd13fb11aa76b4955c6e39e323","D",2,18,5,1,4
"7655","23fd46feb372e2b94edca78eadcac9105cf4fd0c","S",2,18,4,1,4
"7656","c2251e09bcc4ba90cd98226f30972b1493728efc","D",2,18,8,2,7
"7657","2769dd4f3f8b82f057c8cceeb512cc644bc7811d","D",2,18,7,1,13
"7658","5600c49b454d26e96f9bf83af386a7dfd6115796","S",2,18,1,13,4
"7659","6986580d8fa3dab302689ab3484c84300e2445fe","S",2,18,7,1,6
"7660","dff843650fd85f9905b37ccf87305db7b3728c05","D",2,18,3,1,3
"7661","dff843650fd85f9905b37ccf87305db7b3728c05","D",2,18,4,1,3
"7662","dff843650fd85f9905b37ccf87305db7b3728c05","D",2,18,8,1,3
"7663","df97d6d02eae6cb4111b6e0d49a18be7085f2837","D",2,12,1,1,13
"7664","df97d6d02eae6cb4111b6e0d49a18be7085f2837","D",2,12,2,1,101
"7665","df97d6d02eae6cb4111b6e0d49a18be7085f2837","D",2,12,3,1,41
"7666","0fb49dd507809a1d66711db585779909b7a51428","D",2,22,2,1,8
"7667","0fb49dd507809a1d66711db585779909b7a51428","D",2,22,8,1,12
"7668","122543fc752e6c640e6fba8e794e5d598bd8a9b8","D",2,24,2,1,4
"7669","376ed66c4d99925684f08dc99296be7fc6170e60","D",1,18,7,1,7
"7670","27d914fb01551c7a1421c29640c2f2a9099b3549","S",2,18,5,19,3
"7671","002903cf3cf112d5708c737031c8a68dc2e244c7","D",1,18,7,1,2
"7672","4928688163b712b87060e0623f8eb03eafa63839","S",2,18,9,23,3
"7673","7d10573d6d01bf462ff0672a4e0e3ccc89bb7d6b","D",2,14,5,1,7
"7674","a9a5e34cfed97ca4f86e69adca89a227f0f79d10","D",1,18,2,1,2
"7675","8cc7f52f13ea204db650f1295136d99a60237d93","D",1,18,2,1,2
"7676","54ab2e5a5674c6db8a2e52a8b94c80b7e62de8ed","D",1,18,2,1,8
"7677","8b705e064e2cbb391beadf233cec14b4db689c0e","D",1,18,2,1,18
"7678","4f878c4dcb1112010fd32baf002bccf583894720","M",1,18,2,1,1
"7679","4e6b23a38748e03a13517c68949c2c6d4fc3028d","D",1,18,2,1,3
"7680","26411e0acf3facd3d1a569bf56121a90cc7671d7","D",2,18,2,1,2
"7681","26411e0acf3facd3d1a569bf56121a90cc7671d7","D",2,18,3,1,6
"7682","3c6fa04823248dacd87247d6f049ecdad38caf9b","M",1,18,2,1,3
"7683","4b2d5cf12490b6bdfa7ba1e28e8a4e04e3ff441a","D",2,18,3,1,3
"7684","4b2d5cf12490b6bdfa7ba1e28e8a4e04e3ff441a","D",2,18,7,1,4
"7685","71b8f72db01c97f6e288485dd0efd9d3087ec8e2","D",2,18,5,1,3
"7686","41613a669579310073ba3197437582f519bea774","S",2,18,8,13,3
"7687","d1bba6c3baf72c5bc4d67da92926bd202929dca1","D",2,18,8,1,5
"7688","d1bba6c3baf72c5bc4d67da92926bd202929dca1","D",2,18,9,1,3
"7689","997dd15d48d0af6315ba232090b2ddba9162ea1e","D",2,18,1,1,4
"7690","997dd15d48d0af6315ba232090b2ddba9162ea1e","D",2,18,2,1,4
"7691","762391987d8f570e89943b646913c4e904b60850","D",2,18,7,1,7
"7692","961d8681026e6fe73a7c6a9e07b6fa770c73bd9e","D",2,18,4,1,1
"7693","961d8681026e6fe73a7c6a9e07b6fa770c73bd9e","D",2,18,7,1,9
"7694","9370df31b9b9cce33c5cef85bcaf132c5712af6a","S",2,18,7,15,4
"7695","59d868611659fec4168e974c5bcb415234a1b8d4","S",2,12,4,1,7
"7696","44779776dd28cc6075bc243f5915c94f1a481d73","D",1,10,9,1,5
"7697","dbb6d390ea8da17e8d55bedbb5e4d51d11eab757","S",2,24,7,2,11
"7698","e7ea5b9f863bbd361abaa5918efc63c23ef8d91f","S",2,2,4,2,3
"7699","e7ea5b9f863bbd361abaa5918efc63c23ef8d91f","S",2,2,7,2,4
"7700","efad3f5e556c6be6c0bf30b6a3e72abf54392c53","S",2,4,7,14,9
"7701","4af917cee97a0f6522cd343b9c85ab0419f11cc2","D",2,14,1,1,2
"7702","4af917cee97a0f6522cd343b9c85ab0419f11cc2","D",2,14,3,1,48
"7703","4af917cee97a0f6522cd343b9c85ab0419f11cc2","D",2,14,4,1,142
"7704","003e0f6d1b8198d3fbc389ca47f35b30ff5c3161","D",2,10,2,2,2
"7705","003e0f6d1b8198d3fbc389ca47f35b30ff5c3161","D",2,10,8,2,5
"7706","45f1194a781d0b1fb4816533cf57054738539bb0","D",2,24,2,1,9
"7707","45f1194a781d0b1fb4816533cf57054738539bb0","D",2,24,3,1,8
"7708","c22206cbd20e1786aeeed27a1f48043a6534d16e","S",2,32,7,8,2
"7709","4236dd5895f60f0695a6a93257ad363e2ebe8b8c","M",2,22,7,10,3
"7710","7114da9daadec7e252109a67bfbf579f4f191fe4","D",1,30,8,2,1
"7711","2ebe6a765a28dea559c5f1c7d6eadabd98be90ee","D",2,32,3,1,9
"7712","6b2eec5da63c164e4050f91c10b11ee5edf12855","S",2,16,7,19,4
"7713","f806a0b21840e2fd3f9c82c52ebad95efe5b3fdc","M",2,30,8,58,6
"7714","254202b63b0f6735b0df211e7390541498d6658d","M",1,14,2,1,5
"7715","b0eb87363fcf5a8f4f0938f9388fd7b057cc49f3","M",2,2,1,21,5
"7716","b0eb87363fcf5a8f4f0938f9388fd7b057cc49f3","M",2,2,2,21,8
"7717","b0eb87363fcf5a8f4f0938f9388fd7b057cc49f3","M",2,2,3,21,32
"7718","5491b28b726b00fe4873581792ac1f1e8b376c89","D",1,2,3,1,2
"7719","a590f84bd25d2d5b551824872ed018b1b4570146","M",2,28,8,45,8
"7720","bf5e07d7760043cf4248aad0681fefe0dd96dbc0","D",2,16,7,1,31
"7721","d39379a6e592ff008fecc2edb5d356248dff9e7e","D",1,32,9,1,3
"7722","44ab33f8ee7c75499736ab7886d5ca60589e9139","D",2,2,2,1,2
"7723","d9daae138babee2fb8e59de19924b39ff134769f","D",2,22,4,2,11
"7724","d9daae138babee2fb8e59de19924b39ff134769f","D",2,22,7,2,31
"7725","58d6d3267d7b962f0adad339a46ff43966d37008","S",2,10,4,7,3
"7726","58d6d3267d7b962f0adad339a46ff43966d37008","S",2,10,9,7,3
"7727","9f7e213276ba9c12968c25c8577c471a5aeffb90","S",2,22,8,19,2
"7728","8480ab9d8b10efed192b29e40932b97fdb4c1a72","M",2,14,2,18,3
"7729","766dad9549134856fbfced99bf49d01cb4eb346b","D",2,22,3,1,7
"7730","766dad9549134856fbfced99bf49d01cb4eb346b","D",2,22,4,1,11
"7731","5135a9c1d162dcbbf0991a68012135adfe603289","D",2,14,9,1,80
"7732","ea1fabe6ad8ac2f2cddc8356913ebd2db05021e3","S",1,2,3,7,2
"7733","ea1fabe6ad8ac2f2cddc8356913ebd2db05021e3","S",1,2,8,7,2
"7734","f0a988961b930707ac287bdbdc260d2f3ed1bc88","M",2,2,2,13,3
"7735","3351355dda32ca583f2745ec5ba44d8b2d774234","D",2,2,7,1,7
"7736","71e42b62fb90c42d9d9811425accc31e4d16ace5","S",1,12,2,25,8
"7737","71e42b62fb90c42d9d9811425accc31e4d16ace5","S",1,12,3,25,6
"7738","0446fd0b457138899e4707b1140c82c40f54c3ff","D",1,28,2,2,3
"7739","0446fd0b457138899e4707b1140c82c40f54c3ff","D",1,28,3,2,4
"7740","163dbe4e35680dd05947999aaebc2168a90e6664","S",2,4,7,23,3
"7741","8b96dcae6dc88771489aa36da8740894955696c9","M",1,24,2,12,5
"7742","61c9868b6336ec685a5aa39c20d795601a0378cf","D",1,14,2,1,58
"7743","61c9868b6336ec685a5aa39c20d795601a0378cf","D",1,14,3,1,4
"7744","947f3722b91053194669b74a1ad5f3acbb17f0d3","D",2,26,4,1,4
"7745","45f6c6930ba246abcd6af66a6a082afee0d2837b","S",2,2,7,1,12
"7746","d49e6df4690c5e8d25cc3f870206dda1207fd3a4","D",1,2,3,1,2
"7747","d97a0533e109b700657921f7facba2f3bb91c41a","D",2,2,2,1,9
"7748","f49ef7a663906de958e2af0132d96dd721847263","D",2,2,2,1,2
"7749","f49ef7a663906de958e2af0132d96dd721847263","D",2,2,3,1,6
"7750","f49ef7a663906de958e2af0132d96dd721847263","D",2,2,4,1,8
"7751","f49ef7a663906de958e2af0132d96dd721847263","D",2,2,7,1,19
"7752","f8ff46e5e0159e09c238ed04431f6c86d3bdbadc","D",2,2,1,1,2
"7753","f8ff46e5e0159e09c238ed04431f6c86d3bdbadc","D",2,2,2,1,2
"7754","f8ff46e5e0159e09c238ed04431f6c86d3bdbadc","D",2,2,9,1,3
"7755","6962715c119284714f25a2168bbbb9fe77685110","D",2,2,2,1,6
"7756","6962715c119284714f25a2168bbbb9fe77685110","D",2,2,3,1,6
"7757","6962715c119284714f25a2168bbbb9fe77685110","D",2,2,4,1,4
"7758","6962715c119284714f25a2168bbbb9fe77685110","D",2,2,7,1,34
"7759","6962715c119284714f25a2168bbbb9fe77685110","D",2,2,8,1,10
"7760","c6be84f10019b929b55b1333fc9a90a462491071","D",1,2,3,1,4
"7761","c6be84f10019b929b55b1333fc9a90a462491071","D",1,2,4,1,3
"7762","c6be84f10019b929b55b1333fc9a90a462491071","D",1,2,8,1,7
"7763","c6be84f10019b929b55b1333fc9a90a462491071","D",1,2,9,1,4
"7764","89d0ab9a2272a01f157d154d09e142b58cb2447d","D",2,2,5,1,4
"7765","89d0ab9a2272a01f157d154d09e142b58cb2447d","D",2,2,9,1,5
"7766","09ecc33b0b952f47e080d30b12e2a79d9762a560","D",2,2,7,1,10
"7767","70ddeca528c11c846d4f23d5e6d464903d5e5751","D",2,2,5,1,13
"7768","1587a5be1faf9d49f92edafcfe840e2d47a2ea26","D",2,2,7,1,5
"7769","e951fa7258e66dd3f15608dae76be9a2f7b3ed2d","D",2,2,7,1,13
"7770","e951fa7258e66dd3f15608dae76be9a2f7b3ed2d","D",2,2,8,1,6
"7771","696d67ce221ca359fd12ea16faf49bd4ec39e135","D",2,2,8,1,11
"7772","6c72ae60d405ad99591250eb9b2e702e54b3af30","D",2,2,4,16,6
"7773","6c72ae60d405ad99591250eb9b2e702e54b3af30","D",2,2,7,16,12
"7774","cbcbd5873eea6addfec64fe8c1f03b2be14a8d2b","D",2,2,2,1,4
"7775","cbcbd5873eea6addfec64fe8c1f03b2be14a8d2b","D",2,2,3,1,4
"7776","cbcbd5873eea6addfec64fe8c1f03b2be14a8d2b","D",2,2,8,1,3
"7777","92e46ea8ad81d934cb2c0f10db79d4313c13610f","D",1,2,3,1,3
"7778","92e46ea8ad81d934cb2c0f10db79d4313c13610f","D",1,2,8,1,12
"7779","9afbd9c6d40b89d7c0466a2a7a3ce4fd1cb58e86","D",1,2,1,1,3
"7780","9afbd9c6d40b89d7c0466a2a7a3ce4fd1cb58e86","D",1,2,2,1,4
"7781","9afbd9c6d40b89d7c0466a2a7a3ce4fd1cb58e86","D",1,2,7,1,8
"7782","9afbd9c6d40b89d7c0466a2a7a3ce4fd1cb58e86","D",1,2,9,1,5
"7783","bd13970af37a3ba06e4cd3932eb5e7ca8442c794","D",2,2,8,1,6
"7784","bd13970af37a3ba06e4cd3932eb5e7ca8442c794","D",2,2,9,1,3
"7785","5653f75dff26b86360ff354c9b0f6b1d4aa455ff","D",2,2,8,1,31
"7786","ecbec835f5d1eb939400e251cfa105934dc45029","M",2,2,3,6,2
"7787","3f8a9ea25e88af4f89d1e34e8f4232f74c02c2df","S",2,2,8,24,5
"7788","659b8c60d7cb6870efcf38052a09211808445983","D",2,2,7,1,10
"7789","dbe399017db5b6324c8f17d4ececa85fa5b87ad7","D",2,2,3,1,18
"7790","dbe399017db5b6324c8f17d4ececa85fa5b87ad7","D",2,2,7,1,6
"7791","b222d568c54cacc346315b7dc4b1cada2a4a008f","D",2,2,4,1,13
"7792","b222d568c54cacc346315b7dc4b1cada2a4a008f","D",2,2,5,1,10
"7793","032a9df5a632254579b3bcbd6ef8c8829b853263","M",2,2,5,69,4
"7794","33c14522e12b7755a73b27526051f2493963e3bb","S",2,2,9,16,3
"7795","6a2e2d065a8f018df5b139228f622a2a41d64789","D",1,2,7,1,2
"7796","8835f59eae9767e8636a50d8965607e34487bb24","D",1,2,2,1,4
"7797","21f10fa45bf695788479a9fa8fb4b20af55838c7","M",2,2,2,85,6
"7798","317c549c03740ffb313b87b7c26d2122df1578c1","M",1,2,4,1,4
"7799","6740a2cd727109e34a9e33d21ef7d8898e74a557","M",1,2,2,1,4
"7800","d13d4fc6533e1eac991e8c213709e69f4a29d110","D",1,2,1,1,3
"7801","d13d4fc6533e1eac991e8c213709e69f4a29d110","D",1,2,2,1,1
"7802","d13d4fc6533e1eac991e8c213709e69f4a29d110","D",1,2,9,1,2
"7803","3e3cc39983c97ab3dd3b605d007501159f1c0c12","D",2,30,7,1,4
"7804","dd11933829e6f7b6a3f3d47363a7770a1626c930","D",2,2,8,1,18
"7805","6bad0c0f5bf0c0f386ffb0fb7854e58d330fd37b","S",2,2,7,1,5
"7806","44d150b57a66a245e3661f98c54b0972d1b9675b","M",1,2,2,1,2
"7807","010031c47e78047d5969802d8e33cf3c11cac05f","D",2,2,2,2,4
"7808","010031c47e78047d5969802d8e33cf3c11cac05f","D",2,2,4,2,6
"7809","010031c47e78047d5969802d8e33cf3c11cac05f","D",2,2,7,2,5
"7810","5e843b1c51164fd505ec84bf1932da0f7b1f7105","D",2,2,4,1,5
"7811","08988aa75143917cabbd15c3dedb7161945c7235","D",2,2,5,1,5
"7812","08988aa75143917cabbd15c3dedb7161945c7235","D",2,2,7,1,8
"7813","5e48cc328e501100d6dea33f8ed15d07c1bc1d60","D",2,30,7,1,10
"7814","5e48cc328e501100d6dea33f8ed15d07c1bc1d60","D",2,30,8,1,10
"7815","38fd2b5d4dc2f0568a600a3610fdf96cb52d61cd","D",2,2,7,1,4
"7816","38fd2b5d4dc2f0568a600a3610fdf96cb52d61cd","D",2,2,8,1,8
"7817","8aab50e81ee77ea12247d71b4d9e7cae98d2dfef","D",2,2,7,1,14
"7818","2cff2787c46afaeb369c27d877e2d8caa4edf401","D",2,30,7,2,13
"7819","dfddfa993080f7883d0a255e05a50bd6c4810504","S",2,30,8,19,8
"7820","494710451a1d43c36ccb903f818809be128a9426","D",1,30,7,1,2
"7821","5b496ecec6165043a516ccb94cc67d4bb5d00ea7","S",2,30,9,26,3
"7822","07dba5636a791fdb4ccb4775204fa7b1cb1ddf0d","S",2,30,7,18,4
"7823","f2d55ca43d99bfad01b7bd718e92355a8386007d","D",2,30,9,1,9
"7824","7139f2b4c5fb3f7414e06394eb0818ba9d42a8b1","D",2,28,7,1,10
"7825","7139f2b4c5fb3f7414e06394eb0818ba9d42a8b1","D",2,28,8,1,10
"7826","e8db2d7d4782c47114fa3915cc91a2991f946683","D",2,30,7,1,8
"7827","0534ef4b93f78a3b49cd38d8c1f3ec4ae0a45020","D",2,30,1,1,2
"7828","0534ef4b93f78a3b49cd38d8c1f3ec4ae0a45020","D",2,30,2,1,5
"7829","0534ef4b93f78a3b49cd38d8c1f3ec4ae0a45020","D",2,30,3,1,3
"7830","0534ef4b93f78a3b49cd38d8c1f3ec4ae0a45020","D",2,30,4,1,3
"7831","0534ef4b93f78a3b49cd38d8c1f3ec4ae0a45020","D",2,30,8,1,6
"7832","485d675ba50893f7a8ac63419d6a90f471dc1bb4","D",1,30,1,1,2
"7833","485d675ba50893f7a8ac63419d6a90f471dc1bb4","D",1,30,2,1,4
"7834","485d675ba50893f7a8ac63419d6a90f471dc1bb4","D",1,30,8,1,4
"7835","26151d498c6f26d17254e843a91e12312464d0ef","D",2,30,8,1,11
"7836","7e9c0d2d07d9b472e4ec9223930a8c8f16bb3cf7","D",2,30,7,1,7
"7837","7e9c0d2d07d9b472e4ec9223930a8c8f16bb3cf7","D",2,30,8,1,3
"7838","f314894872a2db37846d00d5def2fef547d2e61f","S",2,8,7,2,3
"7839","88c1d3735aff4e9e528a22d278432854594229c1","D",1,30,2,1,7
"7840","b5a70b5b195469cc1da95bf3352d2506035e1d70","D",1,30,2,1,7
"7841","b5a70b5b195469cc1da95bf3352d2506035e1d70","D",1,30,5,1,1
"7842","dde1c13bf59c31364f44db1f0ba594ab6b54158d","S",1,30,7,5,4
"7843","73f3b9ac97f921db32397fd6f2ceac105af5ed05","D",2,30,9,1,7
"7844","410e9306fddf75788d31b5d20f53fd901afd3cd8","D",2,30,5,1,8
"7845","f9d22d90991d3e5793460c2efb5eafc9bc94e54f","D",2,30,4,1,5
"7846","f9d22d90991d3e5793460c2efb5eafc9bc94e54f","D",2,30,5,1,6
"7847","f9d22d90991d3e5793460c2efb5eafc9bc94e54f","D",2,30,8,1,5
"7848","de767e68b15ad4cc32581a5841d72a2d1d19fc04","M",1,30,3,4,3
"7849","6547ea5631ea069f61af93fd070ef036df26db4e","S",2,30,7,17,6
"7850","f6664325c486949b3f998a3e2847ce2c07c19942","D",1,30,1,1,5
"7851","77383dc83ea6bf43a072526392cf25bdf73307e6","D",2,30,7,1,15
"7852","878f22883c5b5a1cce023eaaaa2fc5318e208f2a","S",2,30,7,19,5
"7853","878f22883c5b5a1cce023eaaaa2fc5318e208f2a","S",2,30,8,19,5
"7854","b3e138acf0cc2914ebaba26a33807211b94107d8","S",2,30,8,24,4
"7855","7c5c0e1f43276e51bf9c9d05da60b44b7c0f7905","D",2,30,8,1,6
"7856","1c6a5634446993735065f29b0fbde9f7c3e2cee9","D",2,30,8,1,6
"7857","ac67921875c1cbeff682e6f82a32fe641762b163","D",2,30,2,1,4
"7858","c0f40f8dafca0741264280b9daa0f1f78ed436fc","D",2,30,4,1,2
"7859","c0f40f8dafca0741264280b9daa0f1f78ed436fc","D",2,30,7,1,4
"7860","da51ed00e6f3872f0af892788205940b613c1aa5","D",2,6,8,1,5
"7861","87990a4f699f73fc508c479d9203903f79ca4b0e","D",2,6,7,13,5
"7862","87990a4f699f73fc508c479d9203903f79ca4b0e","D",2,6,8,13,5
"7863","997660caebc311a0172cde0258a9fb286e0a197d","D",1,6,9,1,4
"7864","4c385f2b0a7d7ec61b4445bb51b3851f01362099","D",2,6,5,1,6
"7865","4c385f2b0a7d7ec61b4445bb51b3851f01362099","D",2,6,7,1,4
"7866","83ef1705b2df52a6f08623656c8c3f772afa4c21","D",2,6,5,15,3
"7867","83ef1705b2df52a6f08623656c8c3f772afa4c21","D",2,6,7,15,3
"7868","980479eb53aed7cc9271a52d11f1034bad7a9726","D",2,6,5,297,3
"7869","980479eb53aed7cc9271a52d11f1034bad7a9726","D",2,6,7,297,2
"7870","abcc55ae49cb0f44c00bf864c8a3be766bff2525","D",2,6,5,296,2
"7871","abcc55ae49cb0f44c00bf864c8a3be766bff2525","D",2,6,7,296,3
"7872","1f83407343e0783337aa50b3b574098c6b23fc5f","D",1,6,2,1,5
"7873","214fb5d8eb0a61b324613ff04c5f34258c881769","M",2,6,9,1,5
"7874","c5e7abe82fde54c3dc35d9027b1a24f059ce5530","D",1,6,1,1,4
"7875","c5e7abe82fde54c3dc35d9027b1a24f059ce5530","D",1,6,2,1,3
"7876","c5e7abe82fde54c3dc35d9027b1a24f059ce5530","D",1,6,3,1,4
"7877","29e1ab8351e940523e12e888fc25fc85bc85dfe3","D",1,6,2,1,1
"7878","bf59107553c5b7830603c22ea005f12c3fe99ad1","D",1,6,2,1,4
"7879","9175c60cc2671e44f558fc1a8cfba4fd08666288","D",2,6,2,1,7
"7880","9175c60cc2671e44f558fc1a8cfba4fd08666288","D",2,6,3,1,4
"7881","9175c60cc2671e44f558fc1a8cfba4fd08666288","D",2,6,8,1,4
"7882","e8ccf822d78512c6927e46aeb7050f2be58655b3","S",2,6,4,15,3
