"","id_jednostki","klasa_pr","sek","woj","zawod_kod2","wolne_miejsca_cbop","jedna_zmiana"
"8202","753b1aeb4dc47a7694a121df5e57e7ab160c55ba","M",2,2,9,1,FALSE
"8203","6a2e2d065a8f018df5b139228f622a2a41d64789","D",1,2,2,1,FALSE
"8204","422751b4649651061257aaa98026ecfbe629000d","S",2,2,2,1,FALSE
"8205","422751b4649651061257aaa98026ecfbe629000d","S",2,2,7,1,TRUE
"8206","f86b4fbd9c155abe10547500433ce670ab5a4eae","M",2,2,5,1,TRUE
"8207","66a9b10d1832e0c966b62a3c5aebd86dfac18a05","D",1,2,4,1,TRUE
"8208","5396c98bed869ce287648c891f14d07442c0ab03","D",2,2,5,1,TRUE
"8209","5396c98bed869ce287648c891f14d07442c0ab03","D",2,2,9,5,FALSE
"8210","5396c98bed869ce287648c891f14d07442c0ab03","D",2,2,9,4,TRUE
"8211","67d00c3b32c6a09e2df344fd6b64d909be082baa","M",2,2,9,1,TRUE
"8212","9f93f3daa7f3139e33c1fbce5b4e4fee50420db8","D",1,2,2,1,FALSE
"8213","eec30d6d170f9d2b5c05ffb62b5b7f5fb27d042e","D",2,2,5,2,FALSE
"8214","eec30d6d170f9d2b5c05ffb62b5b7f5fb27d042e","D",2,2,5,2,FALSE
"8215","eec30d6d170f9d2b5c05ffb62b5b7f5fb27d042e","D",2,2,7,1,TRUE
"8216","02bff150f999bac284e82a8be8910e513c70c598","D",2,2,5,1,FALSE
"8217","02bff150f999bac284e82a8be8910e513c70c598","D",2,2,9,1,TRUE
"8218","da14573f849a3a80a8578cf541282ff25cd8cf40","M",2,2,7,1,TRUE
"8219","04d02b580d93fb575e6345f340b6aef8e1ca0e99","S",2,2,3,1,TRUE
"8220","25408ab4da509fcd73a4c6c619f662572098837c","D",2,2,5,2,FALSE
"8221","a46c85795fb23d2d50770249b3a327afb25523df","M",2,2,9,1,TRUE
"8222","50d2f49576e14c73efda3cac593ae47cc5478c85","M",2,2,7,1,FALSE
"8223","f5ad6b4b637da4d20989530fd71abe77af2a293e","D",2,2,8,1,FALSE
"8224","f5ad6b4b637da4d20989530fd71abe77af2a293e","D",2,2,9,1,FALSE
"8225","5ec06334382b1cdb6ead4cf99e7557f50346fdc2","D",1,2,9,4,TRUE
"8226","e16e22c900bb050a2c32de86074c6b6ebb09571f","M",2,2,5,1,TRUE
"8227","f8c8ea27b9ed6dd8f22e3760e2bb85864faa27b2","M",2,2,5,1,FALSE
"8228","0e4af781d636a1751760e9072f1804054ab7344c","S",2,2,4,1,TRUE
"8229","18e3254983a883e119d00a31b2c8765855856484","M",2,2,8,1,TRUE
"8230","48fcd21736037d453d5e5bb517cb65292608e1bd","S",2,2,3,1,FALSE
"8231","48fcd21736037d453d5e5bb517cb65292608e1bd","S",2,2,3,1,TRUE
"8232","587f578a3a43111ecfbdc807456f7be82a17276b","M",2,2,9,1,TRUE
"8233","c4b66d425b277442929a2ed7601f513f513e6439","M",2,2,3,1,TRUE
"8234","37de0a770b6f089a230bb44e028df182ce3ca95a","S",2,2,7,1,TRUE
"8235","650dcc4ddfede51d79211e6ad23e9853528bcb6a","M",2,2,3,1,FALSE
"8236","e6433671643ac91a22ed43ec1e579994d6484515","S",2,2,7,3,TRUE
"8237","efa447100896187581f806040771278978f0caf4","D",1,2,2,1,TRUE
"8238","efa447100896187581f806040771278978f0caf4","D",1,2,2,2,TRUE
"8239","c9e7ec04e04d29ac9f01c4615cb2ec1138329a6c","S",2,2,9,1,TRUE
"8240","ae8d6152197bc34df168c3b3477f96a811300dc5","M",2,2,7,1,TRUE
"8241","d6aba90edaa11390e708fd9f9e92edeb5632897b","D",2,30,9,4,FALSE
"8242","37b7b5d02d2023b05075b8eee4955e5d86268742","S",2,30,5,1,FALSE
"8243","7f597604e0c80a85d39ee6ef1cfd1cd1fd9b881d","M",2,30,7,1,TRUE
"8244","cf7d9137d3b78a2bd490e67db33836871bc2dcf8","D",1,30,2,2,TRUE
"8245","f436e5e8d04e3eecd0aa54b6543e36498e236ebf","S",2,30,8,4,TRUE
"8246","39c3843f5dc748330c67fd397bcaabdf776a7008","S",2,30,5,3,FALSE
"8247","3c06982f47d1cad63edbb16f6feee10d9be24548","M",2,30,4,1,TRUE
"8248","8e8f947a3931ad29e230a34db61c3d1c960cd3e6","M",2,30,8,1,FALSE
"8249","0e93fefed6219070cfb32cb6ca39eaf769d96169","M",2,30,4,1,TRUE
"8250","2ef04445666f01ccace3a93a9c48fc64cc55f78f","D",1,30,3,3,FALSE
"8251","257c8daf6e992f428adc85942499613568c60dc2","S",2,30,7,1,FALSE
"8252","2d531b4f03d8d40111c93e429d14d2ecd2d454d2","S",2,30,7,1,TRUE
"8253","2d531b4f03d8d40111c93e429d14d2ecd2d454d2","S",2,30,8,1,TRUE
"8254","cda9feab117c5e6dd5b1f1a6511389a25d4fdbd4","M",2,30,5,1,TRUE
"8255","64660c619b30ede65feb770c2511ddab55e819a6","D",2,30,9,8,FALSE
"8256","8c1a9f54c3962c1e862795ff94dfd070aabee6f9","M",2,30,7,2,TRUE
"8257","21047b09a2e1e30d1e437b7e06a70eb6b9b5fb6f","S",2,30,5,1,TRUE
"8258","96fe145772de9a96607abe8105d1a978d745a4d6","D",2,30,7,30,FALSE
"8259","d8f4998fb52f1f256bd290b176044c4ca495ffc2","S",2,30,4,1,FALSE
"8260","e12597daefef968acb0c8eb682713f260cee6006","D",2,30,3,2,TRUE
"8261","e12597daefef968acb0c8eb682713f260cee6006","D",2,30,7,4,FALSE
"8262","e12597daefef968acb0c8eb682713f260cee6006","D",2,30,7,6,TRUE
"8263","e12597daefef968acb0c8eb682713f260cee6006","D",2,30,8,8,TRUE
"8264","e719c9dc23981af1b618e920a6eae3587c4ecbda","M",2,30,4,1,TRUE
"8265","f327e22f3e62aa2a1fc11478f58b65392258a9b9","S",2,30,7,1,TRUE
"8266","6d85ef6e47de416c9cc3887f69d286a4508886b3","D",2,14,8,4,FALSE
"8267","dc8fbc49742309c6a1dcbd92abaa72ec41e33d64","D",2,30,3,1,TRUE
"8268","2d46d463e1251ea011dcf4f8b3b210210df2b23b","M",2,30,7,4,TRUE
"8269","b3a162873ed9bc2d70966767465ab38fdc77a2d3","S",2,30,8,1,FALSE
"8270","74d957c11b08cd0a63e0a37472e40fe51e34c2d0","S",2,8,7,1,FALSE
"8271","74d957c11b08cd0a63e0a37472e40fe51e34c2d0","S",2,8,8,1,TRUE
"8272","129dbf30f266d5a5429e7caf4a97504429576974","M",2,30,3,3,TRUE
"8273","332f2caf915012448968bf6b885d534a050a7b2a","D",2,30,8,1,FALSE
"8274","9f8773868f1a093432555ed47d3c1a59c68229be","M",2,30,5,1,TRUE
"8275","db7d30486f0cadda5699c05c0315461c09edbce8","M",2,30,7,4,TRUE
"8276","6edbc9a51ea019515ad2c7415b9de5490bcd773b","M",2,30,3,1,TRUE
"8277","bd62e9ef7a321e3a16462d50fceadd34309d5211","D",2,30,7,4,TRUE
"8278","e223f66abea6fc4dd5737c9ec2fa8088a289013f","D",2,30,7,1,TRUE
"8279","e223f66abea6fc4dd5737c9ec2fa8088a289013f","D",2,30,8,1,FALSE
"8280","ece96a6eb8cb7854f07ed1751739453cf919cb07","S",2,30,4,2,TRUE
"8281","0eb57fec0e8a5d4250b5c24fd424c5495ecffeeb","D",2,30,7,1,TRUE
"8282","dc077162bdb9a354633eebd2d33d118d3f48e5b8","D",2,30,3,1,TRUE
"8283","dc077162bdb9a354633eebd2d33d118d3f48e5b8","D",2,30,5,2,TRUE
"8284","3fa1f14aaa8a3d4d5a8f6182c9628af99b690282","M",2,2,9,1,TRUE
"8285","f79d30b314777149b4237ac5375501d155978b68","M",2,30,2,1,TRUE
"8286","ee127eae7752d63be526b2d96a207bc68a44695f","S",2,30,8,3,FALSE
"8287","13f715374ac65c157d77a168fa360ec6522308d3","M",2,30,8,1,FALSE
"8288","ee081ff19a49c157621205ceda85dcfe0eb5b5f9","S",2,30,3,1,TRUE
"8289","02980b860c24e279bd3849bf7fc7715033c769c7","M",2,30,4,1,TRUE
"8290","3ad1e0f0dafd4161f830a5ae7fa94b81861719ac","M",2,30,5,1,TRUE
"8291","92d494250a06ece99af40c2d67c4af144d42ec90","S",2,30,9,2,FALSE
"8292","4599af57936fab2eb385e7046899e8f4d98a669b","M",2,30,7,1,TRUE
"8293","50a49c9dd60da6f219f722a7c2fd3d87b705a656","M",2,30,7,1,TRUE
"8294","40ed2327cb1557285fbad2a7244785a5d9e58b5f","D",2,6,7,3,FALSE
"8295","40ed2327cb1557285fbad2a7244785a5d9e58b5f","D",2,6,8,1,FALSE
"8296","e1672d62a11069c9dbf7b02310154129b17b0d58","M",2,6,4,1,TRUE
"8297","51e445f6758f6492130f4b1379338a1b5eb997b6","S",2,6,7,1,TRUE
"8298","21ddfcfbec230d33b9612590d6b4605645555952","S",2,6,9,2,TRUE
"8299","c52770af3eae6e55f81d1632f692f941d70705bf","S",2,6,7,1,TRUE
"8300","7498ce6ecca1a1659850cd3680c9c08b674f03f3","S",2,6,2,1,TRUE
"8301","f8664d125ed314791bb87e85457e9e9bd857e7f0","S",2,6,2,2,TRUE
"8302","ca4c2783d4340ba0d1e120a61c351a948f6c748c","M",2,6,3,1,TRUE
"8303","556ce4c5aa5b50a226720badbe47614e9cfbac3d","D",2,6,3,1,TRUE
"8304","556ce4c5aa5b50a226720badbe47614e9cfbac3d","D",2,6,7,2,TRUE
"8305","556ce4c5aa5b50a226720badbe47614e9cfbac3d","D",2,6,8,2,TRUE
"8306","b997d7e2b4e722042d6deeabfa99fc2981b4d1d4","S",2,6,7,2,TRUE
"8307","ee965f630d471101a21f58711e07623b7274cf6b","S",2,6,8,1,TRUE
"8308","390461f01b7567ec8628d6ec412683f61af2ba29","M",2,6,5,2,FALSE
"8309","1150a7b8e7d1ac5e18b23dcd75af493145137212","M",2,6,5,1,TRUE
"8310","a0a5b585b376d6e9e29d0831458c78a2f914dee6","M",2,6,5,1,TRUE
"8311","8b476f7bf5f3a1aeb5a439e89201e1df9ce01164","M",2,6,9,1,TRUE
"8312","d46153d26d91a455d99700664603664b527f517b","M",2,6,9,1,FALSE
"8313","bb6b63aad6f373ca37c0984a44c965e85670946f","M",2,6,5,2,FALSE
"8314","799db9a1b7e4fe9012d5b0bc9ae7870d4311fff5","M",2,6,8,1,TRUE
"8315","8b7d08de8e123c01b2e236a1e1787ffec08f85a0","S",2,6,2,1,TRUE
"8316","8b7d08de8e123c01b2e236a1e1787ffec08f85a0","S",2,6,8,1,TRUE
"8317","5a85c7a67cdd3f49cc56378c649917817fd29510","M",2,6,3,1,TRUE
"8318","5a85c7a67cdd3f49cc56378c649917817fd29510","M",2,6,7,1,TRUE
"8319","6a9ef1e60df662518dade367e64cbcff2f7e48c8","S",2,14,4,1,FALSE
"8320","6a9ef1e60df662518dade367e64cbcff2f7e48c8","S",2,14,5,3,FALSE
"8321","34515570bae032956087f6e1958ffe7fc34e1aea","D",2,6,4,11,FALSE
"8322","34515570bae032956087f6e1958ffe7fc34e1aea","D",2,6,5,127,FALSE
"8323","32701315c654c89d7a15cc1ef8d62e4efc20e5f1","D",2,6,9,1,TRUE
"8324","6a3eca507f24b251f7eb5ec7848c69dd6532e6e4","D",2,6,4,1,FALSE
"8325","6a3eca507f24b251f7eb5ec7848c69dd6532e6e4","D",2,6,8,1,FALSE
"8326","1aeed90cac1ec92d39022895d211da070154db81","S",2,6,2,1,TRUE
"8327","b635d962c06a09ddb3ce831ad75ba881e51c4e34","D",2,6,1,1,TRUE
"8328","3b5da1a369c172b55e7b5f7fcd818b2a5d7fc00f","D",2,6,5,2,FALSE
"8329","0fa1903b9fb63d9b008bbd6b7152b5bbceec6de6","S",2,14,5,2,TRUE
"8330","170fc77b2127152967f400c806f661f9615195de","S",2,6,7,1,FALSE
"8331","86ab9abf9706823b85981fb45948729a3d46d75c","D",2,6,2,1,TRUE
"8332","3ff5fe24a6cab20cd2dd8c7a432fe779d18acf82","S",2,6,7,2,TRUE
"8333","11637f50408686f8864be837f15fce2256ca897c","D",2,6,5,1,FALSE
"8334","11637f50408686f8864be837f15fce2256ca897c","D",2,6,7,2,FALSE
"8335","958552a2d33726e907fb76998500020b5ae63505","S",2,6,5,1,FALSE
"8336","2ee8db217448be9297bc3559dfc6b5d0c45d0714","M",2,6,4,2,TRUE
"8337","e5d8f61f90429f517c0b49b317bdf8b547731837","M",2,6,5,1,FALSE
"8338","bfa63d84aca74d1b907b077f0c4ca49cdcfee792","M",2,6,8,1,TRUE
"8339","575db18f6ca6167f29e1f581c87440823fdea409","M",2,6,7,3,TRUE
"8340","575db18f6ca6167f29e1f581c87440823fdea409","M",2,6,9,1,TRUE
"8341","893034f127d81f3e59e1fdeb9a27fcc21a3b06ed","M",2,6,5,1,TRUE
"8342","893034f127d81f3e59e1fdeb9a27fcc21a3b06ed","M",2,6,9,1,TRUE
"8343","5ee0de9296a05cc4a99ba114e63bcb0798b95662","S",2,6,9,2,TRUE
"8344","48221f5276928ad75d243791229f412f5b638365","M",2,6,4,1,FALSE
"8345","207cd6cb6a5c5f092fcd922a8fc2e99b6bdc6958","M",2,6,2,2,TRUE
"8346","32a9d9be75fc46632fd4362dc00aba3a0e1350d3","S",2,6,8,1,TRUE
"8347","515b66eaa48d94d7d88a020887482ca9d6e16402","D",2,6,3,1,TRUE
"8348","515b66eaa48d94d7d88a020887482ca9d6e16402","D",2,6,4,1,FALSE
"8349","515b66eaa48d94d7d88a020887482ca9d6e16402","D",2,6,7,2,FALSE
"8350","925aef1171ca012a228913cd98e6a5f1956be656","S",2,6,8,1,TRUE
"8351","c68840bb3e62d22c471b01382d7562369ca16832","S",2,6,7,1,TRUE
"8352","7f167fa3e432e2ac9f0177b9b6323f06fd1643fc","S",2,6,4,1,TRUE
"8353","eb8d29dd0ee735d820fde2d7b6e88c64163c5654","S",2,6,4,1,FALSE
"8354","63eff5525e556389d4e7be7b7a3977d8e515656c","D",2,6,7,2,TRUE
"8355","0d5d226e2415bf3a5ff281624d9b3c7b0294ebb5","D",2,6,4,1,TRUE
"8356","7b1068b16ef0642676640b255ee7e0d19d653486","S",2,6,9,1,TRUE
"8357","e13b3b1c885d73e34f4d62e7b6dbb77aec9d109e","S",2,6,7,20,TRUE
"8358","e13b3b1c885d73e34f4d62e7b6dbb77aec9d109e","S",2,6,8,1,TRUE
"8359","561eca60d46156cb4b66c3a70db57a61b8ff6982","D",1,6,3,1,TRUE
"8360","2ed4922ca672fb66e34b85263654526f8b852d25","D",1,6,1,1,TRUE
"8361","60687bf766ceb7a9072669f17376e376ebb454a4","S",2,6,3,1,TRUE
"8362","3914164a9df24a411253d0b4fdeaf6876e451e3f","M",2,6,7,1,TRUE
"8363","e61e626449ca377deca0506a7c2ea402ead78f83","M",2,6,7,3,TRUE
"8364","239e3031d196ba0ea8e302c3a80d030aea8c6df4","S",2,6,4,2,FALSE
"8365","92a7c960657f5d1135a07399a0df649d7fb88cc9","D",1,6,4,6,TRUE
"8366","2865906f5bb94e999fd962e77dc84caee78e807d","D",1,6,3,1,TRUE
"8367","fdc817445d0e99e5eb4785f3b0b33c75a373d305","D",1,6,9,30,FALSE
"8368","009e3514790773461b0c7bfd83c6a2c64dc85f48","S",1,6,9,2,TRUE
"8369","203596de76e609751f1d7177ba175c09410ac58d","M",2,6,5,1,FALSE
"8370","e099764f4dd3eecc1eca551327f535acfdfe7545","S",2,6,5,1,TRUE
"8371","74858e8d135b5ab3eaee895bb92206c1269d6caa","S",2,6,8,1,TRUE
"8372","70ebffb670abc8fce9236dd5fee69e249075195c","S",2,6,9,1,TRUE
"8373","cd72fd7e86fd6cbd2c61af23c61ec6a609ec2339","S",2,6,4,10,FALSE
"8374","7adecf9fda887c4dd49c9a9140fdeb6fa1d0ca12","M",2,6,7,1,TRUE
"8375","6c2cd122d1544b05403b57013598a3e86dd75b3c","D",2,6,4,1,TRUE
"8376","0f3a600de86d4ca9868a1d0d9f63ee4f5b261e92","M",2,6,5,1,TRUE
"8377","f7a8688aac6cd0c3c9aff88f86f38e24b13993a2","D",1,6,2,1,TRUE
"8378","c8af3b55eb5f06e3994714bc53ae35752d414291","D",2,6,8,2,TRUE
"8379","9178665845d4d938c80f56dd55c6e5c0514debf6","M",2,6,7,2,TRUE
"8380","d9db852824fa2e4f1e4b79187e33420b5951d1c6","S",2,6,5,1,TRUE
"8381","58d7e89a81f1ea12ca1cc86207bc87f4baa0bab9","S",2,6,8,3,TRUE
"8382","5819fe22cc5ba86993928ae536030ef0e5bbcabb","M",2,6,7,1,TRUE
"8383","e881f603226af641fbc917bb2e73b6438050d088","S",2,6,5,1,TRUE
"8384","e881f603226af641fbc917bb2e73b6438050d088","S",2,6,7,2,TRUE
"8385","e881f603226af641fbc917bb2e73b6438050d088","S",2,6,8,1,TRUE
"8386","e881f603226af641fbc917bb2e73b6438050d088","S",2,6,9,1,TRUE
"8387","64962a6098e6dbee5a2110c0040da3f1d5c1d34b","D",2,6,8,2,TRUE
"8388","3df2aa37d51765e8f2ca153a2aaae7fd5ec0486e","M",2,6,7,1,TRUE
"8389","25cde82a88b0f46b76af5d22cd4fcf6baaa4ae71","S",2,6,5,3,TRUE
"8390","5143d394c8c258b691c1634492821717cd652d51","M",2,6,8,2,TRUE
"8391","f96a0349bbdd1c1cf24420536f1ff03727955a26","S",2,6,7,3,TRUE
"8392","69e8d7581b699b77ee82d79ea61afc4902680ebc","S",2,6,3,1,TRUE
"8393","83d07e27c50914ff9d95f0542e0673681c68d99e","M",2,14,4,1,TRUE
"8394","9458c18aefaa9d524b9640dd1e11d3430af44a20","S",2,6,8,1,FALSE
"8395","a1babea65c328fa6fa25ce391cc708f8104f2c65","M",2,6,5,2,TRUE
"8396","912a55e3c24f1d5cf920b172a64a2258371ae5d5","M",2,6,8,1,TRUE
"8397","816da573c6ba96308de4c7ec03f67e9c937ab453","M",2,6,7,1,TRUE
"8398","53e7d072a426ece79f81d190e569b6a4aa371953","M",2,6,8,2,TRUE
"8399","f01b2553b260772880fd280e51166af09d9fc645","D",2,6,7,2,FALSE
"8400","f01b2553b260772880fd280e51166af09d9fc645","D",2,6,7,2,TRUE
"8401","d6631685ecdcff00f1ba9e542510b442caac15f4","D",2,6,7,1,FALSE
"8402","1e9d93a1faeceee5fa926abfb1e331fb633c14e9","M",2,6,5,1,FALSE
"8403","3d15a23a7c2ad9ec350ba7653e6c334bfb8b6631","M",2,6,3,1,TRUE
"8404","55d47b89291c17e45ae930e4b6e7592dd88f8972","M",2,6,9,2,TRUE
"8405","be368836430c2e9742f512742b022f0a9cd63062","D",2,24,4,1,FALSE
"8406","e9b8a7e449b747d07628cb2d1f3fc31a0219a29c","M",2,6,7,6,TRUE
"8407","0f9f8aa0b9e49b2ababb7450203193a6f7968318","D",2,6,4,4,TRUE
"8408","0f9f8aa0b9e49b2ababb7450203193a6f7968318","D",2,6,8,12,TRUE
"8409","1d857ae31959cc80b8f5177226e21c773431286e","M",2,14,5,1,FALSE
"8410","d799303e80d3462b9736bb1818f89dbca7740c5d","M",2,6,9,2,TRUE
"8411","1779898e4715a279961dde0304f4a3fcc4322d2a","D",2,18,5,1,TRUE
"8412","1779898e4715a279961dde0304f4a3fcc4322d2a","D",2,18,7,1,FALSE
"8413","ce88996eb39e9aafa15ee54001a6be8a92259c36","M",2,6,9,1,TRUE
"8414","bf1d27efe409fed108517fb06ffc69e4e03fe98e","M",2,6,5,1,FALSE
"8415","1e530429c1685dae496acc4de90e440e84e23f11","S",2,6,7,1,TRUE
"8416","1383834b8dae06912f8f9967d97777a36253b0db","M",2,6,1,1,TRUE
"8417","bb52a496c56668e8057a224b3fdec8e8e8496a1a","M",2,6,5,1,TRUE
"8418","bb52a496c56668e8057a224b3fdec8e8e8496a1a","M",2,6,7,1,TRUE
"8419","541002132fee92ffa4da64e54bfdaedf286a65a8","M",2,6,8,2,FALSE
"8420","541002132fee92ffa4da64e54bfdaedf286a65a8","M",2,6,9,2,FALSE
"8421","177c4d66174befcdecc75a3da8404bf2c438f352","S",2,6,7,1,TRUE
"8422","cb18fd05463cad4d2920957d84dca95b2e561f9f","M",2,6,4,1,TRUE
"8423","54dcb98e6f29f3be690b87d17dcf7c7d7bf1dd2d","M",2,6,3,1,FALSE
"8424","800df1ed1ef1a4cc0b909a7da423433abd727d02","D",2,20,3,2,TRUE
"8425","800df1ed1ef1a4cc0b909a7da423433abd727d02","D",2,20,8,5,TRUE
"8426","800df1ed1ef1a4cc0b909a7da423433abd727d02","D",2,20,9,2,TRUE
"8427","a551bbacb1229d8d87a7b045e765204408de3904","S",2,20,8,1,TRUE
"8428","f72029edcdc5dd8eabceac71e9f240f67f3861be","S",2,20,5,1,TRUE
"8429","f72029edcdc5dd8eabceac71e9f240f67f3861be","S",2,20,8,1,TRUE
"8430","57b15716c4177adeafaab028c49f5699d1c32087","S",2,20,1,1,FALSE
"8431","3d9594ba15b769db1a5532a91b64513c47007fc4","D",2,20,7,1,FALSE
"8432","3d9594ba15b769db1a5532a91b64513c47007fc4","D",2,20,7,1,TRUE
"8433","9707bec09ebc3d3a6393b0fce1cf755bb77aa2d4","M",2,20,3,1,TRUE
"8434","9707bec09ebc3d3a6393b0fce1cf755bb77aa2d4","M",2,20,7,1,TRUE
"8435","2d417f0361eb4a70c78988eb0942ab35fb761849","S",2,20,4,1,TRUE
"8436","92f3ce4e981742bc628539bfca85c143c18fdccc","S",2,20,7,2,TRUE
"8437","f6f7e7345a177a1f7c1b5aeb04b022edc961270a","S",2,20,5,1,FALSE
"8438","9d867266dc58bc54024251f9b23de43d6981e809","S",2,20,8,1,TRUE
"8439","fc04898d391877db3c333d29c7f83ab7680eb01e","S",2,20,3,1,TRUE
"8440","6b943aac0f69cb0d6fb266688fd84c0be3215476","M",2,20,5,1,FALSE
"8441","21b445942dccb70f598d35547d26679fd7ef36c2","M",2,20,9,3,TRUE
"8442","c578e08811cb4c144fc3e502dfc7928d6ae8e69d","M",2,20,2,1,FALSE
"8443","382114a80d76fa5730285ae6a4b9340549ecffea","S",2,20,4,1,FALSE
"8444","927be00477dc0979e5981283dc6260ce121dcacf","M",2,20,8,1,TRUE
"8445","a3d72eb1fbb96c12b2f75676f741f1fe05d611a0","M",2,20,7,1,TRUE
"8446","24a71e5d8ce2c79bb8af4dbc25584a2147e9cb54","D",2,20,5,1,TRUE
"8447","e15e30060e7b2d250ec8cdcd923da59a5f92e18e","M",2,20,8,1,TRUE
"8448","8e7c3a0bdbe9c571ef76483c941141d7d9c298f7","M",2,20,5,1,TRUE
"8449","8b4bbd0151fa896cfd04a9c1734437c038e4393d","S",2,20,2,3,TRUE
"8450","8c7561483ccc3783f023fcc73523c7fb189cf08d","M",2,20,7,1,TRUE
"8451","e9290f526691e36b03a7b14c99e025148b32029b","S",2,20,5,1,FALSE
"8452","ef29f60663f34ecb22e7933ad7a91a8deaee0e9c","S",2,20,8,1,TRUE
"8453","dfcb002937c84780fb9bab5e661f370645d6b58c","M",2,28,7,1,TRUE
"8454","06072b62c3b9dbdd8473c05797444fa9036ef384","D",2,20,3,1,TRUE
"8455","de2cba7991c4ba5517e988a0527481ec10910494","S",2,20,7,1,TRUE
"8456","2301af35671f8032ab0a0b296c0c6108905606d0","M",2,20,3,1,FALSE
"8457","fe139e41705a1b194878de6c07a78d3318fa2dc0","M",2,20,9,1,TRUE
"8458","d3a06eacb8ccefa032cf2b30bd6b3288ce80e7b3","S",1,20,2,1,TRUE
"8459","d3a06eacb8ccefa032cf2b30bd6b3288ce80e7b3","S",1,20,2,2,TRUE
"8460","6ea3c186d6d529abb7f2f1e1a2963d6ce7d2ce72","D",1,10,5,1,FALSE
"8461","751e1b91e86aef315551ad958318e81c21e1e64c","S",2,10,7,3,TRUE
"8462","751e1b91e86aef315551ad958318e81c21e1e64c","S",2,10,9,1,TRUE
"8463","e8d119f2ec0a8bc69895db16d60921af3af857e5","M",2,10,4,2,TRUE
"8464","52abe6384390afdeb39a0c99d0e962e551983cce","S",1,10,7,1,TRUE
"8465","3d119a595ef3ac7a019849d7e83c0727777f4e17","M",2,10,7,1,TRUE
"8466","1754e493fddf12a239006e909f494cdec4b9f88e","D",2,10,7,1,TRUE
"8467","1754e493fddf12a239006e909f494cdec4b9f88e","D",2,10,8,1,TRUE
"8468","63ec2b8dae19e4be730275ec2607f60b4f3463a4","S",2,10,2,2,TRUE
"8469","63ec2b8dae19e4be730275ec2607f60b4f3463a4","S",2,10,3,2,TRUE
"8470","09db1a05d3ebc78e14544de1fd9ac3e10128b179","M",2,10,7,2,TRUE
"8471","18d55833371262e5207230b0a2b19b49627defa3","M",2,10,9,5,TRUE
"8472","bba37677b937231ba3e9a94fe57dc70ab5052ed4","M",2,14,3,2,TRUE
"8473","0d76b29acd8f271b88fbe8568453017d29d3e9b1","S",2,10,8,8,TRUE
"8474","0d76b29acd8f271b88fbe8568453017d29d3e9b1","S",2,10,9,4,TRUE
"8475","ee06b2db32d8ced84aee0f80267165774d3c5a9f","S",2,10,7,1,TRUE
"8476","ab498450e3139381c2d927355b08998fe9420fa9","S",1,10,9,1,FALSE
"8477","556dfee1670d2622311d39c7ec9165281a4fff3f","M",2,10,7,2,TRUE
"8478","7c0b8ff7d6fd3805606abcaa94a3aa633d419a63","S",1,10,3,1,TRUE
"8479","47154887a66d38764969acdcc1db21fd45071db0","M",2,10,4,1,TRUE
"8480","47154887a66d38764969acdcc1db21fd45071db0","M",2,10,8,1,FALSE
"8481","268969aeba076d2122d6428c9a4a096144b57238","S",2,10,7,3,TRUE
"8482","e8c340a41f7936d293af951c70de123c4948ce7a","D",2,10,5,1,TRUE
"8483","e8c340a41f7936d293af951c70de123c4948ce7a","D",2,10,8,5,TRUE
"8484","76c3264413a104b7b8a891fd2292e4890414ded1","M",2,10,8,2,FALSE
"8485","11911b42d0c31708c06fbb6f28cf669768c0f1bf","S",2,10,7,2,FALSE
"8486","05315ae3796ee6f613eb451c29be5f800bc95858","D",2,10,5,1,FALSE
"8487","bd876ee9c9aa04eccb96701def3107b6d7f73313","M",2,10,7,1,TRUE
"8488","7b694c52a8419c973d49d148e7d24cc13576ffe4","S",2,10,7,4,TRUE
"8489","ad9c8b2e12e632a8bd8f52ac591f0c040c9b7bd8","M",2,10,5,2,FALSE
"8490","59a2944c13b34796cc732a15332a2d09b2e407c1","D",2,10,2,1,TRUE
"8491","49cb4af58fa6b67b56b19fdf08539bf16a17ba9b","S",2,10,8,6,FALSE
"8492","49cb4af58fa6b67b56b19fdf08539bf16a17ba9b","S",2,10,9,3,FALSE
"8493","cc154cc84601b711a1e198c2457fae7d9492d185","S",2,10,2,3,FALSE
"8494","7b924b215a5279253c9e12aaaaa614bec62ffc1a","M",2,10,4,8,TRUE
"8495","196655bb1808ae5db11200e202d0717c5155afb8","D",2,10,2,7,TRUE
"8496","196655bb1808ae5db11200e202d0717c5155afb8","D",2,10,9,23,TRUE
"8497","980f5f776eadf2684825655eefd916634f546157","D",1,10,9,1,TRUE
"8498","eb652c64213086511cc73b5a627e4fa47ca9863e","D",2,10,7,1,TRUE
"8499","bce9a263eadd524d64bae817a8d327a0e5599f1f","M",2,10,5,1,TRUE
"8500","ebba07f590bf58627371de13daa2c30cf59dfa09","M",2,10,9,2,TRUE
"8501","335ecda77350de34950a6fed9e0d3a7f81d0bac7","S",2,10,8,1,TRUE
"8502","f7b9ce543954a049c21fb9d8aa6eeb7c6ab8e5fb","D",2,2,4,1,FALSE
"8503","f7b9ce543954a049c21fb9d8aa6eeb7c6ab8e5fb","D",2,2,7,32,FALSE
"8504","3f7291a7f4b5a6117005cb3ae8497cacf15c4d5d","D",2,10,5,1,FALSE
"8505","3f7291a7f4b5a6117005cb3ae8497cacf15c4d5d","D",2,10,5,1,TRUE
